id,prompt_id,issue,party
ltz3f8d,43,,
lu34pum,44,,ALP
lu3gz1r,45,,
ltzc12c,46,,ALP
ltzeqgr,47,,ALP
ltzcqgh,48,,
ltz1shg,49,,ALP
ltz4qha,50,,
ltz84hp,51,,
ltzfr6g,52,,
lu2hhq1,53,,ALP
ltzebyt,54,,ALP
ltz8og0,55,,ALP
ltz6zwg,56,,
ltz5s78,57,,
ltz76tw,58,,
lu4njqa,59,,ALP
lu3vg7v,60,EI,ALP
lu3ybg3,61,,LNP
lu4zvnw,62,,
lu4q0fd,63,,LNP
ltzccqo,64,H,LNP
ltzcv7e,65,,
lu31nhj,66,,ALP
lu7c7so,67,H,
lu1a6my,68,,
lu2symm,69,,
ltzf411,70,,
ltzbr55,71,,
ltzj0jp,72,,ALP
lu1fb86,73,,ALP
lu2geva,74,,LNP
lu2uh7r,75,,LNP
lu4rnrb,76,EI,
lu2w6zj,77,YC,LNP
lu29rht,78,COL,ALP
ltzo45b,79,COL,ALP
ltzopp5,80,COL,ALP
lu2od25,1,COL,
lu31phf,2,,LNP
ltz3q9j,5,,ALP
ltz3zah,6,,ALP
ltzgvaj,10,,LNP
ltzkom7,12,H,
ltzgkr4,13,YC,
lu2rqwb,22,YC,LNP
lu4oiq9,23,COL,LNP
ltz9dj6,24,COL,
lu4r130,25,EI,
lu251zj,27,,ALP
lu1ptmj,29,EI,
lu3wy89,30,EI,ALP
ltzfixe,37,YC,ALP
ltzd15h,38,EI,
ltzjp5e,40,EI,ALP
lu1izro,46,YC,LNP
luax3ag,47,EI,
lu40aop,48,EI,ALP
lu4tp0z,49,,ALP
lu2yerr,53,YC,ALP
ltzp0fu,54,EI,
lu461g8,1,,
lu338dr,2,YC,
ltzgkc2,3,,ALP
lu4t8mw,4,,
lubhxdh,5,,
lu33pcg,6,YC,ALP
lu4webi,7,,
lu4xh49,8,,
lu4xl5q,9,,
ltywch1,10,,ALP
ltyvu2i,11,YC,ALP
ltywez6,12,,LNP
ltyvhxm,13,COL,ALP
ltywtdd,14,,
ltyxdey,15,YC,
ltyvflb,16,AL,ALP
ltyvvkl,17,YC,ALP
ltyw2if,18,EI,ALP
ltywg4f,19,,
ltyyip3,20,YC,ALP
ltyyjh2,21,COL,ALP
ltyz7vw,22,YC,
ltywoot,23,YC,ALP
ltywwmc,24,COL,
ltywklg,25,EI,ALP
ltyyy44,26,COL,
ltywlld,27,,
ltz0k7j,28,COL,ALP
ltyy0tn,1,YC,ALP
ltyvrqt,2,,ALP
ltz3r9m,3,,
ltyxoiw,4,YC,ALP
ltyvds0,5,,
ltyz2xi,6,,ALP
ltyw9vm,7,YC,ALP
ltyy3lj,8,,ALP
ltyyna7,9,,ALP
ltz38xs,10,,ALP
ltzobjn,11,YC,ALP
ltyyad0,12,YC,ALP
ltyxkog,13,COL,ALP
ltz3zf6,14,,
ltzlqyx,15,,
ltyxdqv,16,,ALP
ltyw4d0,17,,
ltz0lmi,18,YC,
ltyx46o,19,,
ltyw1ih,20,,ALP
ltywcxt,21,,
ltyxyaf,22,,
ltywdzh,23,AL,LNP
ltywj7w,24,AL,ALP
ltyw4ti,25,AL,
ltyw1ht,26,COL,ALP
ltyyaba,27,COL,
ltz0gaz,28,,ALP
ltz3oc4,29,,
ltywxjs,30,,ALP
ltywjjt,31,YC,
ltzh5tg,32,YC,ALP
ltz4v1t,33,,
ltzi119,34,,
ltz0fv9,35,,LNP
ltywc39,36,,
ltywrkw,37,,
ltywpkh,38,,LNP
ltzhun5,39,,
ltyxys0,40,YC,LNP
ltz56f3,41,,ALP
ltywny7,42,,ALP
ltyx17t,43,AL,LNP
ltyx1pz,44,AL,ALP
ltyyecd,45,AL,ALP
ltyxb2p,46,AL,ALP
ltyyc56,47,AL,ALP
ltyxden,48,AL,
ltyxo9m,49,AL,LNP
ltyzf7g,50,AL,ALP
ltyxckp,51,COL,
ltyz105,52,COL,ALP
ltz514z,53,,ALP
ltz2kzf,54,YC,
ltzijo2,55,YC,
ltz4faz,56,,ALP
ltywl1u,57,,
ltz3tvt,58,,
ltyxsqa,1,YC,ALP
ltz3hyy,2,YC,ALP
ltzl4et,4,YC,ALP
ltyy5yf,5,,ALP
ltzhbs2,6,AL,ALP
ltyxxeo,7,AL,
ltyxdif,8,AL,
ltyxd8h,9,COL,
ltyxnm1,10,COL,
ltzf6nc,11,,ALP
ltzhl6v,12,YC,ALP
ltz367w,13,,LNP
ltzqlvm,14,,ALP
ltzinm2,16,,ALP
ltyqx2e,17,,ALP
ltyp2cq,21,YC,LNP
ltyu5jb,22,,ALP
ltyoz84,23,,LNP
ltyqr6g,24,COL,LNP
ltysthw,25,,LNP
ltyqjkn,26,,LNP
ltyy18g,27,COL,LNP
ltyome4,28,,LNP
ltys022,29,,LNP
ltyybop,30,,ALP
ltyyvt4,31,,LNP
ltyrpti,32,AL,ALP
ltysw1y,33,COL,ALP
ltypc16,34,,LNP
ltypnyl,36,COL,LNP
ltyp2i8,37,,ALP
ltyp6xm,38,YC,ALP
ltyp7nm,39,YC,ALP
ltyqs9v,40,YC,ALP
lu04mq9,41,YC,
ltypes0,42,YC,ALP
ltyrs8v,43,YC,LNP
ltyb97c,44,YC,
ltyguu0,45,YC,ALP
ltyf5tn,46,,ALP
ltyq3gy,47,YC,ALP
ltyf9aw,48,YC,
ltyzjia,49,YC,
ltyf0tl,50,YC,
ltybfmt,51,YC,ALP
ltygnbs,52,YC,ALP
ltyg5ge,53,YC,LNP
ltyksgv,54,,ALP
ltyl1km,55,YC,ALP
ltyp9v4,56,YC,
ltyj6ro,57,YC,
lu34wc1,58,YC,LNP
ltyim4s,59,YC,
ltyveyu,60,YC,ALP
ltysbq2,61,YC,ALP
ltzu47t,62,YC,LNP
lu3lml6,63,YC,ALP
ltylgxi,64,YC,LNP
ltys6ye,65,YC,LNP
ltylxgx,66,YC,ALP
ltyyv5y,67,YC,ALP
ltyznfi,68,YC,
ltyc4yz,69,YC,LNP
ltycua9,70,YC,
ltygt1q,71,YC,LNP
ltznlji,72,YC,
lu2ho06,73,YC,ALP
ltyjxqt,74,YC,
ltzekah,75,YC,
ltyo2an,76,YC,
ltyeuqf,77,,ALP
ltyfdqc,78,YC,ALP
ltyebyc,79,YC,
lu03l9a,80,YC,
ltyf8cn,81,YC,LNP
ltywoy0,82,YC,
ltynb6h,83,YC,
ltz74mm,84,YC,ALP
ltyshso,85,,ALP
ltym126,86,YC,ALP
ltyxzyp,87,YC,ALP
ltyy35i,88,YC,Greens
ltyww3n,89,YC,
ltzuxnf,1,YC,
ltynlhw,2,YC,
ltyu6ui,3,YC,
ltykrdu,4,,LNP
ltyomfg,5,,
ltypqpl,6,YC,
ltyokv9,7,YC,
lu372wt,8,YC,ALP
lu5tbtg,9,YC,ALP
lu047p9,10,YC,LNP
ltz4tmb,11,YC,
ltynsj9,12,,
ltz361i,13,YC,ALP
ltyzp5u,14,,
ltyu22z,15,AL,LNP
ltytnhh,16,YC,
lu3q5r3,17,COL,LNP
lu2dgs4,18,YC,ALP
ltzea2y,19,YC,ALP
ltyw1fa,20,AL,LNP
ltz9y6z,21,YC,
lu5u2bh,22,YC,ALP
lu5skmm,23,COL,ALP
ltzoira,24,,
lu3lqjz,25,,
ltzjngg,26,YC,LNP
ltyxe42,27,AL,
lu5vryo,28,YC,LNP
lu5v1m0,29,COL,
ltyysy6,30,AL,
ltyy3pq,31,AL,
lu5xid8,32,YC,ALP
lu5w336,33,COL,ALP
ltyzjf5,34,AL,
ltyyooo,35,AL,
lu60l5j,36,YC,LNP
ltz2hla,37,AL,
luaeq9s,38,YC,ALP
ltzd8kw,39,AL,
ltzk53o,40,AL,
lu2dhk4,41,AL,
lty9odl,42,,
ltyiaem,43,COL,
ltyie6z,44,,
ltz4vf8,45,COL,LNP
ltz5b3l,1,EI,LNP
ltywq5b,2,,LNP
ltze002,3,,
ltyyma4,4,,
ltzhztj,5,,
ltxd00s,6,,
ltxcqdy,7,,
ltxf1x3,8,,
lty9wvy,9,,
ltyvvvl,10,,
ltyquo5,11,,
ltykwo8,12,,
ltyn3wc,13,,
lty4s1d,14,,
ltxxwfk,15,,
lty4jwi,16,,
lu2l6bc,17,,
lty9l9i,18,,
ltxoqng,19,,
lty32co,20,,
ltxstpw,21,,
ltxipyt,22,,
ltxopl1,23,,
lu1lfjx,24,,
ltxyc8r,25,,
ltyh6sd,26,,
ltxjk3q,27,,
ltxd7zf,28,,
ltxhmp5,29,,
ltxkga3,30,,
lu0b74u,31,,
lty2zad,32,,
ltxs42k,33,,
ltyxlcw,34,,
ltynkb1,35,,
ltz1wnb,36,,
ltyopcr,37,,
ltz6w2n,38,,
ltyrt4r,39,,
ltwzfu0,40,AL,KAP
ltx35un,41,AL,KAP
ltxnll5,42,,ALP
ltxd90x,43,AL,LNP
ltx5jv3,44,,ALP
ltyc0rp,45,,ALP
ltxs8lc,46,,ALP
ltx187l,47,,ALP
ltx2dwb,48,H,ALP
ltx1tfl,49,,ALP
ltx2vjx,50,,ALP
lty8vii,51,,ALP
ltx3z17,52,,ALP
ltydmq2,53,,ALP
ltylmbr,54,,ALP
ltxeqg7,55,,
ltx3mfk,56,,
ltx897y,57,,ALP
ltxov2a,58,,ALP
ltxu60h,59,,ALP
ltxakae,60,AL,ALP
ltxf216,61,,ALP
ltxyo20,62,,ALP
ltxg09e,63,AL,ALP
ltya1mg,64,COL,ALP
ltx6so8,1,H,ALP
ltyrfmh,2,YC,ALP
ltz9v1c,3,,LNP
ltzuyz9,4,AL,ALP
ltyjone,5,AL,ALP
ltxor2e,6,YC,ALP
lty0q1m,7,,ALP
ltyopp1,8,AL,ALP
ltxgn2a,10,,LNP
ltxwm06,11,AL,KAP
ltx7rmo,12,AL,KAP
ltxcsc0,14,,ALP
ltxxuhj,15,AL,
lty4ua5,16,AL,KAP
ltyulhm,18,AL,
ltzcz44,20,,ALP
ltzlkix,21,,ALP
ltzmgk9,22,,ALP
lu033wb,23,AL,ALP
lu4mmnh,26,,ALP
ltxc523,27,,ALP
ltxgsi8,29,AL,ALP
ltybcxz,30,AL,ALP
ltxgql9,31,,ALP
ltxh67r,32,,ALP
ltyjubi,33,,ALP
lty4hx6,34,AL,LNP
ltym23k,35,AL,ALP
ltyt6rz,36,,ALP
ltzxxyy,38,,ALP
lu4nkj6,39,AL,ALP
lty138a,40,AL,LNP
lty14wm,41,,LNP
lty3qgj,42,,ALP
lu0ok8o,43,,ALP
ltypdcc,44,AL,LNP
ltxjkta,45,AL,LNP
lty7jz0,47,AL,
ltxd59u,48,AL,ALP
ltxg3wc,49,,LNP
ltys6az,50,AL,LNP
ltz134j,51,,ALP
lu4w5rj,52,,ALP
lu8n7sq,53,,LNP
ltxgmvk,54,AL,LNP
ltz8s07,55,AL,LNP
ltzbq4o,56,AL,LNP
lu3us8u,59,,LNP
ltyetco,60,,LNP
ltyb6j6,61,,LNP
ltxgbre,62,,LNP
ltyjuzo,63,,LNP
lty1kcf,64,,ALP
ltzblv3,65,,LNP
lu1fvws,67,YC,LNP
lu3rt7a,69,AL,LNP
ltx4htp,70,AL,
ltxgg5b,72,AL,LNP
ltx0wbw,73,AL,
ltx461a,74,AL,LNP
ltx3u00,75,YC,
lty3ion,76,AL,
lty5w2d,78,AL,ALP
ltylqvd,79,AL,ALP
ltx713l,81,,ALP
lty8ioa,82,,ALP
ltz69uq,83,AL,LNP
ltx6j89,84,,ALP
ltwzi1i,85,AL,LNP
ltyi5pd,86,AL,KAP
ltxfwcd,87,AL,LNP
ltyfdz0,88,YC,LNP
ltxxi5f,89,AL,ALP
lu305f9,90,,LNP
lu2xtox,91,AL,KAP
ltxxmeo,92,AL,
ltxecph,93,AL,ALP
ltxk285,94,AL,LNP
ltxvhdb,95,AL,KAP
ltxyjns,1,,ALP
ltxs22f,2,,ALP
lty6cq7,3,,
lty609c,4,,
ltyfgxm,5,COL,ALP
ltyh4v2,6,COL,ALP
ltxen6o,7,COL,
ltxjcy1,8,EI,
lty93xo,9,H,ALP
ltxnzcp,10,EI,ALP
lty11vf,11,COL,ALP
ltx9t4p,12,H,ALP
ltxxm3n,13,H,ALP
ltxizsu,14,,
ltxj67t,15,H,ALP
ltz0rqn,16,H,ALP
ltycilm,17,,
ltxhgr8,18,COL,ALP
ltx52a8,19,YC,ALP
ltx3jgx,20,YC,ALP
lty0gdc,21,YC,ALP
ltx6nvh,22,,
ltxecv3,23,,
ltx8v3e,24,YC,LNP
ltxfbrt,25,YC,LNP
ltxvtei,26,COL,ALP
lty9rty,27,YC,LNP
ltx579x,28,YC,LNP
ltxfxj8,29,,LNP
ltx3nh7,30,H,ALP
ltx6jg0,31,H,ALP
ltxgmty,32,,
ltxb3fx,33,,
lty946s,34,H,LNP
ltx4xbd,35,COL,ALP
ltxiqbr,36,,
ltyfs7d,37,,
ltxg557,38,,ALP
lty2ocp,39,H,ALP
ltx4smf,40,,
ltxhluf,41,EI,LNP
ltx939p,42,,ALP
ltxaf7u,43,,
ltyppb5,44,,ALP
ltxodjz,45,,LNP
lty362i,46,,LNP
ltxry2b,47,,ALP
ltx4p3c,48,,ALP
ltxbj4d,49,,ALP
ltxmuk8,50,,
ltxvn2z,51,,
ltxrvnm,52,COL,ALP
ltybnoc,53,,
lty4g2p,54,,
lu053mr,55,YC,ALP
lty76z9,56,YC,LNP
ltxcfza,57,AL,LNP
ltxhdc3,58,,
lty51at,59,AL,LNP
ltyu0og,60,COL,ALP
ltxjnrs,61,,ALP
ltxdd49,62,H,
ltyf6r3,63,H,
ltxgcu9,64,H,
lty5ifg,65,H,
lty4voo,66,,
ltysnsw,67,YC,LNP
lu3iw26,68,YC,ALP
lu3e1i4,69,,ALP
lty1ddc,70,,LNP
ltyxsm2,71,,ALP
lu3qmut,72,YC,
ltyqmek,73,,ALP
ltyqvnv,74,,
ltxdl7j,75,,
ltx9pta,76,,
ltxs7uz,77,AL,LNP
lu3qvmj,78,,LNP
ltzmbbt,79,,
ltzn26e,1,AL,ALP
lu1iqzt,2,AL,ALP
ltxhgv2,5,,ALP
ltxr6rs,8,,ALP
ltypzyz,10,EI,LNP
ltyg3j1,11,,LNP
ltxsx8w,13,,LNP
ltypfxb,15,AL,LNP
ltys9zh,16,,ALP
lu3ecka,17,AL,
lu3iz6g,19,AL,
ltz0avr,20,COL,ALP
lty05m0,22,AL,ALP
lu28hpz,23,AL,
ltxtiug,26,AL,
ltxstzx,27,,ALP
ltzb7sv,30,,LNP
ltyq3d2,31,,ALP
ltycc4z,38,AL,ALP
ltxk9x6,40,AL,ALP
ltxn92z,41,AL,LNP
lu3dsdj,42,AL,LNP
lu3vloh,43,AL,
ltxdhnn,44,AL,
lty5ane,46,AL,ALP
ltxhif2,47,AL,ALP
ltxxhcx,48,AL,
lty6aw8,50,AL,
ltxb8ur,51,AL,ALP
ltxt538,54,,ALP
ltxnu5u,55,,ALP
lty6eot,57,,LNP
ltxbzoh,58,,LNP
ltxb8q3,59,AL,LNP
ltxq4ot,63,AL,
ltxwv14,64,AL,ALP
lu4zq3c,65,,LNP
ltx0fe4,67,AL,ALP
ltx1945,69,AL,ALP
ltx0wme,71,,LNP
ltx61ij,73,,ALP
ltx3mng,74,,ALP
ltyqz5d,77,,LNP
ltxkhlo,79,EI,LNP
ltxnhf7,80,,LNP
lu3hqrw,81,EI,LNP
lu3hk9l,83,AL,
ltxfjqq,85,,ALP
ltxqc6v,86,,LNP
ltxrl7t,89,COL,ALP
lty802r,1,YC,ALP
ltx76ml,2,,LNP
ltxiu2k,3,YC,ALP
ltxbbf3,4,YC,ALP
ltx6h2n,5,YC,ALP
ltya1jv,6,YC,LNP
ltxfcex,7,AL,LNP
ltxgxgi,8,,ALP
ltxb8fs,9,YC,ALP
ltxa2p1,10,YC,ALP
ltxmhg4,11,YC,ALP
ltxhbmt,12,YC,ALP
ltxjkon,13,YC,ALP
ltxwsmk,14,,ALP
ltximx1,15,YC,ALP
ltx811z,16,YC,ALP
ltx6tp8,17,YC,ALP
ltx9fek,18,YC,ALP
ltxida8,19,YC,ALP
ltxxlel,20,H,ALP
ltxg665,21,H,ALP
ltxbk54,22,,ALP
ltxh90a,23,,ALP
ltyr3xi,24,H,LNP
ltx6tqq,25,COL,
ltze6l2,26,COL,
ltxc0zw,27,COL,
ltx977b,28,COL,ALP
ltx9qeg,29,COL,LNP
ltxru5d,30,,ALP
ltxb2up,31,,ALP
ltxdcwh,32,H,ALP
ltxcmg8,33,H,ALP
ltxdir0,34,H,
ltxf5x5,35,EI,
ltxjnot,36,H,
ltxrqfd,37,H,ALP
lu3uk46,38,H,ALP
ltyspvw,39,,ALP
ltxskjy,40,,LNP
ltxys9q,41,,ALP
lty5bma,42,,LNP
ltyr7zc,43,,LNP
ltyh07f,44,AL,LNP
ltz484t,45,EI,
ltyb629,46,YC,
ltxvt4o,47,,ALP
ltyy7be,48,AL,LNP
ltyk4s8,49,AL,LNP
lu3ih5s,50,COL,ALP
ltxw1mw,51,H,LNP
lu3rusl,52,AL,LNP
ltyxzyi,53,H,LNP
ltxh2hd,54,AL,LNP
lu3raz8,55,H,ALP
lu3elrr,56,,ALP
lu07tkd,57,,ALP
ltz2lfi,58,,LNP
lty19gs,59,H,LNP
ltyq2nj,60,,KAP
ltznaxb,61,,LNP
lu3cqg9,62,AL,LNP
ltxpf4d,63,,ALP
ltyc514,64,COL,
ltyhtx4,65,,ALP
ltxu2kv,66,,ALP
lu3ln24,67,,ALP
ltz2ema,68,,LNP
lu3llop,69,,LNP
lu3in0q,70,,ALP
ltydwmg,71,AL,LNP
ltyje0f,72,AL,LNP
ltzi6aq,73,,ALP
ltyry0g,74,,LNP
ltxsj2e,75,,LNP
ltyyf1m,76,,LNP
lty649b,77,,ALP
ltz6mqs,78,,LNP
ltz6i6z,79,,ALP
ltygmfc,80,,ALP
lu3q44y,1,AL,ALP
ltxgwx3,2,,LNP
ltxb9su,5,AL,KAP
ltxeula,6,AL,
ltx3bd7,7,AL,LNP
ltx2wz5,8,AL,
ltx15mk,9,AL,
ltx3csh,14,AL,
ltx5dlt,16,AL,
lu3fav4,19,YC,ALP
ltxwcac,20,YC,
lty6ky7,26,AL,
ltyqtov,27,AL,
lty8jh5,28,AL,
lu4zapl,29,AL,
ltyz13i,31,AL,
lty99f4,34,,LNP
ltx6n8h,36,COL,ALP
ltxcmnd,38,,LNP
ltxelz2,40,,LNP
ltycle4,41,,ALP
ltywn0o,44,COL,
ltxa0ba,45,,LNP
lty0y31,46,,LNP
lty17bq,47,YC,ALP
ltxpv2r,49,YC,LNP
ltxieas,50,YC,LNP
ltxmxvo,52,YC,ALP
ltyy4s9,53,YC,ALP
ltxzzxw,54,YC,LNP
lty1fcx,57,YC,
ltyyyg7,58,YC,
ltxb189,59,AL,
lu02ajj,60,,LNP
ltyax0q,62,H,
lty6io0,63,H,LNP
ltyrklg,64,H,ALP
ltz3t4b,65,H,
lu8mca3,66,,LNP
ltxnese,67,COL,ALP
ltyfg8o,68,,LNP
ltyufqk,69,,LNP
ltxdqgk,70,H,
ltxq34m,72,H,
ltz4bic,73,,LNP
ltxdf2q,74,,LNP
ltxdi0h,76,,LNP
ltxg57e,77,,LNP
ltxaipp,78,,LNP
ltxd6w6,79,,LNP
ltyws4e,80,,LNP
ltxi6eb,84,,LNP
lu40gwc,87,COL,ALP
ltxi0ih,88,AL,
ltxmmq8,90,AL,
ltys3z0,92,AL,LNP
ltxwirx,1,,
ltyu9cy,2,,
lu3ooig,3,,
lu3i76t,4,,
ltzj19l,5,,ALP
ltzi1z5,6,,
ltyu9dh,7,,
lu3suv1,8,,
ltzdkao,9,,ON
ltxq75d,10,,
ltx3ykf,11,AL,ALP
ltx1o6l,12,AL,
ltx2hy6,13,AL,ALP
ltx6js6,14,AL,LNP
ltx82e5,15,AL,ALP
ltx69xg,16,AL,LNP
ltx4nv7,17,YC,ALP
ltx9rjn,18,AL,ALP
ltx6kty,19,,ALP
lu48pbb,20,AL,
ltzal08,21,,
ltyd3fr,22,,
ltxef36,23,YC,ALP
ltxe7on,24,YC,
ltxf18s,25,YC,
ltz9at5,26,YC,LNP
lty2zt0,27,YC,
ltzk11n,28,YC,LNP
lu3mtfy,29,YC,
lu3vjm7,30,YC,
ltxd1wv,31,YC,
ltxr5rx,32,YC,
ltxnjyk,33,YC,
ltxetdo,34,YC,ALP
ltxdryl,35,,
lty0t5z,36,,
ltxarjh,37,,
lty1m6f,38,,
ltxfltd,39,AL,
ltxgy5t,40,AL,ALP
ltxkuas,41,AL,ALP
ltxnpfe,42,AL,
ltxbvg6,43,AL,ALP
ltys9qy,44,,
ltym44d,45,,
ltyj3cd,46,COL,
ltz3h9d,47,COL,ALP
ltz0aq8,48,COL,
ltxuft7,49,,
lty3tph,50,COL,ALP
lty6m37,51,COL,ALP
ltyfq07,52,COL,
ltyh9co,53,COL,
ltxjkm6,54,,
lty8wam,55,YC,ALP
lty34gk,56,,ALP
ltyntb6,57,YC,ALP
ltxma7n,58,YC,
ltxm00i,59,YC,
lty3hu3,60,YC,ALP
ltyb04u,61,YC,ALP
ltxeu9t,62,,
ltxgsg2,63,YC,ALP
ltxjnp5,64,YC,ALP
ltxju3k,65,YC,
ltxq0el,66,YC,
ltxdc1p,67,YC,
ltxg677,68,YC,
lty6mmh,69,YC,
ltxrdqt,70,H,
ltxwj47,71,H,ALP
ltx5csf,72,H,
ltxcehs,73,AL,ALP
ltx9xxo,74,COL,
lu991o2,75,,ALP
lu3jtpj,76,COL,
ltyzjto,77,YC,
ltxm8cj,78,,
lu4nysf,79,,ALP
lu369ay,80,,
lu3glxz,1,AL,ALP
lu3s039,2,AL,ALP
lu3tp03,5,AL,ALP
ltzk48u,7,AL,ALP
ltx4z7k,8,YC,LNP
ltx3cdv,15,YC,ALP
ltx9p2e,17,YC,LNP
ltxm60h,19,YC,LNP
ltxa0p2,24,YC,ALP
ltyna2l,27,YC,ALP
ltx55bk,31,AL,ALP
lu4p21q,35,COL,ALP
ltye6kp,36,YC,ALP
ltxljzv,37,YC,ALP
ltyacfg,38,YC,ALP
ltxsomg,40,YC,LNP
lty4udn,41,YC,ALP
ltyy1wp,42,YC,
ltxp9mh,44,YC,LNP
ltyydib,46,H,ALP
ltxrb01,47,H,
ltxswgj,48,H,ALP
ltxe1dg,50,H,ALP
ltxqkj1,52,YC,
lty9kfm,58,AL,ALP
lu8k796,61,AL,ALP
ltyykt2,62,YC,LNP
ltxvbrf,63,AL,ALP
ltxaumc,66,AL,ALP
ltxvo3l,69,YC,LNP
lu3xbgc,70,YC,
ltz3bw2,71,YC,ALP
ltz3hxk,73,YC,
lu3l2y1,75,YC,ALP
ltynm01,80,COL,ALP
ltyhhjq,1,YC,ALP
ltywyi6,6,YC,ALP
ltxf7yy,10,AL,LNP
ltxn1lz,13,null,null
lty0ek3,14,COL,ALP
ltz39dl,15,YC,ALP
lu3uy5q,16,YC,null
ltxsfe3,17,YC,null
lty1f7g,19,YC,null
ltx6fe9,20,YC,null
ltx6ap8,21,YC,ALP
ltxomjb,26,YC,LNP
ltx5zp0,27,YC,null
ltywhod,29,YC,LNP
lu2fmor,35,AL,ALP
ltxvo5f,36,COL,ALP
ltywqtn,37,AL,ALP
ltydmzx,38,null,null
lty1c9i,39,YC,null
ltxf2c1,40,YC,null
ltxixlj,41,YC,ALP
ltxeaif,43,YC,null
ltxwk95,44,null,ALP
ltyh08x,45,YC,ALP
ltxqzvn,48,YC,null
ltykavx,49,YC,null
ltylb3a,51,AL,null
ltxfszb,53,COL,LNP
ltz3t1c,54,COL,null
ltxvkv6,55,YC,null
ltx7yxh,56,YC,null
ltxr7s9,57,YC,null
ltx67mv,62,YC,null
ltz90bp,65,AL,ALP
ltywrh9,67,YC,null
ltz1voa,68,YC,null
lty4bgy,1,YC,
ltxgjkd,3,AL,LNP
ltyy9j8,5,YC,LNP
ltzcjsm,7,YC,LNP
ltz2eua,9,YC,ALP
lty12uw,10,YC,ALP
lty4fmj,16,YC,ALP
ltxhnmu,19,YC,
ltyyh7s,21,YC,ALP
lty35qv,22,YC,ALP
ltxi9cs,23,YC,ALP
ltxi20j,27,YC,ALP
ltxgusb,29,YC,
ltxofdb,30,YC,ALP
ltyyn7e,37,AL,KAP
ltxjz3s,38,COL,ALP
ltxjsg9,39,COL,ALP
ltxg3n7,40,,ALP
ltxharc,41,AL,
ltxox5z,43,,ALP
ltyyqhg,44,,ALP
ltz00i1,45,,ALP
ltxs7xf,46,,ALP
ltxpitx,47,H,ALP
ltxg5pw,48,,ALP
ltxsbzx,49,,ALP
ltxuuvi,50,,ALP
ltxplnd,51,,ALP
ltxg96t,52,,ALP
ltxz6tt,54,,ALP
ltxrytc,55,,ALP
ltxgax2,57,,ALP
ltxtcg0,58,,COL
ltxtw1t,60,,ALP
ltxynvc,61,,ALP
lty3p7g,62,,ALP
ltw5o22,63,,ALP
ltwk4ia,64,,ALP
lturlkr,65,,LNP
ltutz50,66,,ALP
ltuser5,67,,ALP
ltuu4v6,68,,ALP
ltvw44x,69,,ALP
ltuxqs1,70,,ALP
ltusbkk,71,,ALP
ltuq3d0,72,,ALP
ltvica3,73,,LNP
ltuxi7e,74,,ALP
ltvfl6s,75,,ALP
ltvy0l8,76,,ALP
ltv4gtp,77,,LNP
ltwswfx,78,,ALP
ltx5uq7,80,,ALP
ltw9gy7,81,,ALP
ltwlvtn,82,,ALP
ltv6rgu,83,,ALP
ltv6g08,84,,ALP
ltve0z4,85,,ALP
ltwu5xl,86,,ALP
ltv2ghs,88,,ALP
ltx6t8p,89,,ALP
ltwc5g2,90,AL,LNP
ltuz4k3,91,,ALP
ltwucr9,92,AL,LNP
ltx2ocp,95,AL,ALP
ltwkrvf,96,,ALP
ltuufn3,97,,ALP
ltwci6n,98,,ALP
ltw3fx0,99,,ALP
ltxa6e8,100,,Greens
ltx6kur,101,,ALP
ltwc0ki,102,,ALP
ltx6x7j,103,,ALP
ltx79bq,104,,ALP
ltwjdx3,1,,ALP
ltwkwk8,2,,ALP
ltx4rc0,4,EI,ALP
ltvpbkt,5,,Greens
ltwzvql,8,COL,ALP
ltwqsp5,9,,ALP
ltw25er,11,,ALP
ltwur5q,12,,ALP
ltx7796,15,,LNP
ltwvzem,16,,ALP
ltx4h0k,18,,ALP
ltvvrpd,19,COL,LNP
ltw9yos,20,,LNP
ltx52aj,21,,LNP
ltwflnh,22,,LNP
ltwaivl,24,,LNP
ltwt9wl,25,,LNP
ltus0ha,28,YC,LNP
ltx0vt1,30,,LNP
ltws2zz,31,YC,LNP
ltuuyz4,31,COL,LNP
ltx48ab,33,AL,ALP
ltuzzo0,37,H,ALP
ltxa07v,40,,ALP
ltvo541,41,,ALP
ltwgu2k,44,,ALP
ltwq5vu,45,,ALP
ltvkhxs,47,COL,ALP
lturyfb,48,,LNP
ltwzhi9,49,,LNP
ltwlg7x,50,,ALP
ltwymso,51,,ALP
ltwyo6r,52,,ALP
ltx2tuj,53,YC,ALP
ltx46f1,54,COL,ALP
ltx3f6h,55,AL,ALP
ltwx30y,59,,LNP
ltwx7as,60,AL,ALP
ltuw7o6,60,H,ALP
ltwddcs,60,YC,ALP
ltuuhud,63,EI,ALP
ltx1r4o,64,COL,ALP
ltx7uqb,65,,ALP
ltwwqxu,66,,ALP
ltx066d,67,,ALP
ltx7rz9,69,,ALP
ltw49fi,70,,ALP
ltwza00,71,,ALP
ltvev99,72,,ALP
ltwejrj,73,,ALP
ltx8cqh,74,,ALP
ltwppbs,75,,ALP
ltvzjbz,77,,LNP
ltutt1u,78,AL,ALP
ltvdnqu,81,,ALP
ltuxppn,84,,ALP
ltvr9wp,85,,LNP
ltx4je2,86,,LNP
ltwycb3,87,,LNP
ltwwknj,88,,ALP
ltwsrhl,89,,LNP
ltwifao,90,,LNP
